"uid","city","homeType","latitude","longitude","garageSpaces","hasSpa","yearBuilt","numOfPatioAndPorchFeatures","lotSizeSqFt","avgSchoolRating","MedianStudentsPerTeacher","numOfBathrooms","numOfBedrooms","priceRange"
14087,"austin","Single Family",30.44585,-97.77325,0,FALSE,1995,0,10454,5.666667,12,2,3,"250000-350000"
7347,"austin","Single Family",30.18052,-97.81296,1,FALSE,1982,0,7666,3.333333,14,3,3,"250000-350000"
12866,"austin","Single Family",30.22452,-97.88588,3,FALSE,2003,2,79714.8,9,18,3,3,"650000+"
6297,"austin","Single Family",30.25235,-97.79445,2,FALSE,1975,1,13068,6,16,2,3,"650000+"
14885,"austin","Single Family",30.33719,-97.74522,2,TRUE,1952,1,11325.6,6.666667,16,4,4,"650000+"
14442,"austin","Single Family",30.3134,-97.75513,0,FALSE,1952,0,8276,6,16,2,3,"350000-450000"
2666,"austin","Single Family",30.43958,-97.82517,2,FALSE,1991,2,9060,8,15,3,4,"250000-350000"
11240,"austin","Single Family",30.31523,-97.71172,1,FALSE,1948,0,6795,6.333333,16,1,3,"250000-350000"
4359,"austin","Single Family",30.30529,-97.64605,2,FALSE,2019,1,5401,3.666667,14,3,3,"350000-450000"
8503,"austin","Single Family",30.41468,-97.76561,2,FALSE,1991,0,8537,7,17,3,3,"350000-450000"
10689,"austin","Single Family",30.22094,-97.77909,1,FALSE,2016,0,11325.6,3.333333,13,4,4,"650000+"
9592,"austin","Single Family",30.2904,-97.70402,2,FALSE,2007,0,5662,6.666667,15,3,4,"650000+"
14485,"austin","Condo",30.29891,-97.75719,0,FALSE,2006,0,5118,7,16,3,3,"650000+"
2096,"austin","Single Family",30.15887,-97.77957,2,FALSE,2004,2,5227,5.333333,14,2,3,"250000-350000"
14179,"austin","Single Family",30.44061,-97.76254,2,FALSE,1989,0,9801,5.666667,12,3,3,"250000-350000"
7814,"austin","Single Family",30.35586,-97.72602,0,FALSE,1961,0,8232,4,14,3,4,"350000-450000"
7328,"austin","Condo",30.16306,-97.79856,0,FALSE,2013,0,6033,3.333333,14,2,3,"250000-350000"
8988,"austin","Single Family",30.45204,-97.68314,0,FALSE,1998,0,6490,5.333333,14,3,4,"250000-350000"
3779,"austin","Single Family",30.42098,-97.72591,4,TRUE,1982,1,7988,6.666667,15,2,3,"450000-650000"
13449,"austin","Single Family",30.20377,-97.85532,0,FALSE,1995,0,8319,6.666667,16,2,3,"350000-450000"
13603,"austin","Residential",30.2074,-97.85497,2,FALSE,1986,1,14374.8,4.666667,14,2,4,"250000-350000"
14153,"austin","Single Family",30.4591,-97.75655,2,FALSE,1996,2,5880,5.666667,12,3,3,"350000-450000"
13936,"austin","Condo",30.23907,-97.76868,0,FALSE,2014,0,3114,4,12,2,2,"350000-450000"
3596,"austin","Single Family",30.35909,-97.70196,0,FALSE,1964,0,11325.6,4,14,2,3,"250000-350000"
1069,"austin","Single Family",30.17192,-97.99861,3,FALSE,2006,3,23522.4,8,15,3,5,"450000-650000"
5328,"austin","Single Family",30.27216,-97.85603,7,TRUE,2003,0,138956.4,5.666667,16,10,6,"650000+"
263,"austin","Single Family",30.21956,-97.63343,4,FALSE,2018,3,5662,3,13,2,3,"250000-350000"
1057,"austin","Single Family",30.37311,-97.79269,0,FALSE,1992,0,6359,7,17,2,4,"450000-650000"
11309,"austin","Condo",30.29618,-97.70055,3,FALSE,2012,0,2130,6.666667,15,2,3,"350000-450000"
13558,"austin","Single Family",30.20016,-97.85626,0,FALSE,1999,0,9888,6.666667,16,3,4,"350000-450000"
12551,"austin","Single Family",30.23072,-97.87016,0,FALSE,1977,0,19166.4,6,17,2,3,"450000-650000"
10865,"austin","Single Family",30.37715,-97.65323,2,FALSE,2005,0,6359,4.333333,12,2,3,"250000-350000"
11362,"austin","Single Family",30.34464,-97.68971,2,FALSE,1979,0,12196.8,4,14,2,3,"350000-450000"
12021,"austin","Single Family",30.17036,-97.81903,0,FALSE,2012,0,5227,3.333333,14,3,3,"250000-350000"
2477,"austin","Single Family",30.444,-97.79623,0,FALSE,1971,3,13503.6,8.666667,16,2,4,"450000-650000"
1673,"austin","Single Family",30.16162,-97.99878,0,FALSE,2012,0,10454,8,15,4,4,"350000-450000"
4352,"austin","Single Family",30.33116,-97.64643,0,FALSE,1974,0,2439,3.666667,14,2,2,"0-250000"
9889,"austin","Single Family",30.27985,-97.67751,0,FALSE,2002,0,9250,3.666667,14,2,3,"250000-350000"
5730,"austin","Single Family",30.14856,-97.77904,2,FALSE,1993,0,11761.2,5.333333,15,4,3,"450000-650000"
1754,"austin","Single Family",30.35387,-97.84111,0,FALSE,1998,0,69260.4,7,16,3,4,"650000+"
5528,"austin","Single Family",30.19125,-97.74213,2,FALSE,1978,0,7710,3.666667,14,2,3,"250000-350000"
9332,"austin","Single Family",30.24826,-97.75159,2,FALSE,2008,2,6926,4.333333,14,3.5,4,"650000+"
13970,"austin","Single Family",30.39013,-97.89167,2,TRUE,1973,2,18730.8,8.333333,17,2,3,"450000-650000"
10658,"austin","Single Family",30.21116,-97.76669,1,FALSE,1966,0,7056,2.666667,13,2,3,"0-250000"
11771,"austin","Single Family",30.33978,-97.71361,2,FALSE,1950,2,6926,3.333333,13,1,2,"250000-350000"
9588,"austin","Condo",30.28596,-97.70218,1,TRUE,2020,3,8873,6.666667,15,3,3,"650000+"
1267,"austin","Single Family",30.16785,-97.99851,1,FALSE,2018,0,15681.6,7,16,4,5,"650000+"
11490,"austin","Single Family",30.3175,-97.68136,0,FALSE,1961,0,22215.6,2.333333,14,2,4,"350000-450000"
9359,"austin","Condo",30.24334,-97.75239,0,FALSE,1964,0,609,4.333333,14,1,1,"0-250000"
9810,"austin","Single Family",30.26793,-97.69862,2,FALSE,1967,0,5749,3.333333,11,2,4,"350000-450000"
9521,"austin","Single Family",30.28818,-97.70984,1,FALSE,1950,0,6969,6.666667,15,2,2,"450000-650000"
13816,"austin","Condo",30.24826,-97.76099,2,FALSE,2013,1,3833,5,13,3,2,"650000+"
6626,"austin","Single Family",30.211,-97.79073,2,FALSE,1960,1,10890,4,14,2,3,"350000-450000"
13129,"austin","Single Family",30.28637,-97.76915,2,FALSE,1954,0,16117.2,7,16,3,4,"650000+"
535,"austin","Single Family",30.29158,-97.64297,2,FALSE,2016,0,5793,3.666667,11,4,3,"350000-450000"
8202,"austin","Single Family",30.50354,-97.75765,3,FALSE,2002,0,16117.2,7.666667,16,4,4,"450000-650000"
10855,"austin","Single Family",30.3779,-97.6611,2,TRUE,1984,1,7100,3.666667,13,3,3,"250000-350000"
13649,"austin","Single Family",30.25433,-97.782,2,FALSE,1967,0,10846,6,16,2,3,"650000+"
2931,"austin","Condo",30.38796,-97.69984,0,FALSE,1980,1,4613,4,13,2,3,"0-250000"
10255,"austin","Single Family",30.26177,-97.68641,0,FALSE,1974,0,7710,3,11,3,3,"350000-450000"
5830,"austin","Single Family",30.3614,-97.85692,0,FALSE,2001,2,12632.4,7,16,5,5,"650000+"
13623,"austin","Single Family",30.25327,-97.77347,0,FALSE,1952,0,7797,6.666667,16,3,3,"650000+"
8120,"austin","Single Family",30.49732,-97.7655,0,FALSE,2001,0,8624,8,16,2,4,"350000-450000"
13305,"austin","Single Family",30.19345,-97.88917,2,FALSE,1988,1,10280,9,18,3,4,"450000-650000"
14886,"austin","Single Family",30.33747,-97.74258,0,FALSE,1950,0,9844,6.666667,16,2,3,"650000+"
12235,"austin","Single Family",30.22095,-97.87428,0,FALSE,1993,0,7405,8,17,3,3,"350000-450000"
8620,"austin","Single Family",30.42974,-97.72621,0,FALSE,1984,1,6882,6.666667,15,2,3,"450000-650000"
11208,"austin","Condo",30.29868,-97.72253,2,FALSE,2019,0,1886,7.333333,15,3,3,"450000-650000"
12758,"austin","Single Family",30.18654,-97.89294,0,FALSE,1996,0,8712,9,18,2,4,"350000-450000"
10480,"austin","Single Family",30.1955,-97.78235,0,FALSE,1975,1,7492,4,14,3,4,"450000-650000"
13056,"austin","Single Family",30.20172,-97.87142,4,TRUE,2005,2,9365,9,18,2,4,"450000-650000"
11306,"austin","Single Family",30.31055,-97.72267,0,FALSE,1936,0,6751,6.333333,16,2,3,"350000-450000"
1596,"austin","Single Family",30.12996,-97.96461,0,TRUE,2016,0,174240,7,16,4,4,"650000+"
10223,"austin","Single Family",30.25758,-97.72126,2,FALSE,1946,4,4312,4,11,2,2,"450000-650000"
755,"austin","Single Family",30.4095,-97.84355,2,FALSE,2019,2,5662,7,16,4,4,"450000-650000"
786,"austin","Single Family",30.17864,-97.69463,0,FALSE,2018,0,6621,3.666667,12,2,3,"350000-450000"
1578,"austin","Single Family",30.1645,-97.99416,0,FALSE,2016,0,12632.4,8,15,4,4,"350000-450000"
5248,"austin","Single Family",30.18768,-97.79844,2,FALSE,2010,1,6098,3.333333,14,4,4,"350000-450000"
13433,"austin","Single Family",30.19589,-97.88747,0,FALSE,2001,4,5749,9,18,2,3,"350000-450000"
1727,"austin","Single Family",30.39506,-97.79964,3,TRUE,1995,2,10410,7,17,4,5,"650000+"
12151,"austin","Residential",30.15602,-97.84386,2,FALSE,2004,4,42688.8,5.666667,17,4,4,"650000+"
7650,"austin","Mobile / Manufactured",30.39122,-97.63349,0,FALSE,2014,0,4356,3,14,2,3,"0-250000"
8567,"austin","Single Family",30.42571,-97.72238,0,FALSE,1983,0,20473.2,6.666667,15,2,3,"350000-450000"
10329,"austin","Single Family",30.1908,-97.74805,2,TRUE,1978,2,6882,3.666667,14,2,4,"250000-350000"
6786,"austin","Single Family",30.18535,-97.80601,2,FALSE,1996,1,6490,3.333333,14,2,4,"250000-350000"
6004,"austin","Single Family",30.36078,-97.89736,0,FALSE,2003,0,12196.8,8.666667,17,4,5,"450000-650000"
9726,"austin","Vacant Land",30.27583,-97.71404,1,FALSE,1925,0,6046,6.666667,15,2,3,"250000-350000"
10732,"austin","Single Family",30.23014,-97.7386,0,FALSE,1966,0,9435,4,14,2,4,"0-250000"
6234,"austin","Single Family",30.25107,-97.83019,2,FALSE,1981,1,10890,5.666667,16,2,3,"450000-650000"
1507,"austin","Single Family",30.16471,-97.93874,0,FALSE,2013,1,12196.8,8,15,4,4,"450000-650000"
6958,"austin","Single Family",30.20085,-97.80862,3,FALSE,1965,1,13503.6,4,13,2,3,"450000-650000"
4501,"austin","Single Family",30.30698,-97.65329,2,FALSE,1977,0,9016,3.666667,14,2,3,"250000-350000"
4747,"austin","Single Family",30.28267,-97.87302,0,FALSE,1983,0,53578.8,5.666667,16,4,3,"650000+"
7402,"austin","Single Family",30.17127,-97.8686,2,FALSE,1990,1,8015,7.333333,17,3,3,"250000-350000"
9946,"austin","Single Family",30.28136,-97.67754,0,FALSE,1959,0,7666,3.666667,14,1,3,"250000-350000"
8565,"austin","Single Family",30.42435,-97.77942,6,TRUE,1975,0,18295.2,9,16,2,4,"450000-650000"
4111,"austin","Single Family",30.21987,-97.69787,2,FALSE,2014,0,5575,4.333333,14,3,4,"350000-450000"
12865,"austin","Single Family",30.20252,-97.85765,4,TRUE,1997,2,8058,6.666667,16,2,3,"350000-450000"
3694,"austin","Single Family",30.4478,-97.75247,2,FALSE,1986,0,8494,6,13,2,3,"250000-350000"
2141,"austin","Single Family",30.15791,-97.78344,0,FALSE,2005,0,6969,5.333333,14,2,3,"0-250000"
9449,"austin","Single Family",30.24728,-97.73823,0,FALSE,1959,0,8537,4.333333,14,1,2,"450000-650000"
10080,"austin","Condo",30.26529,-97.70836,0,FALSE,2015,1,3049,3.333333,11,3,3,"450000-650000"
771,"del valle","Single Family",30.15542,-97.64589,0,FALSE,1999,0,10890,3,14,2,3,"0-250000"
4527,"austin","Single Family",30.31577,-97.65346,2,FALSE,2017,2,4748,3.666667,14,3,3,"250000-350000"
15124,"austin","Single Family",30.33538,-97.73657,3,FALSE,1948,0,7100,7,16,3,4,"450000-650000"
9358,"austin","Single Family",30.25489,-97.72822,0,FALSE,1920,0,7143,4,11,2,2,"450000-650000"
4915,"austin","Single Family",30.23739,-97.89514,2,FALSE,1980,0,10149,6.666667,17,2,3,"250000-350000"
7275,"austin","Single Family",30.14496,-97.83922,0,FALSE,2006,0,6969,3.666667,15,3,5,"250000-350000"
9883,"austin","Single Family",30.2712,-97.68594,4,FALSE,1963,0,6098,3,11,1,3,"0-250000"
1158,"austin","Single Family",30.44152,-97.82532,0,FALSE,1989,0,8581,8,15,3,3,"250000-350000"
2269,"austin","Single Family",30.15285,-97.74774,2,FALSE,2010,0,6098,5.333333,15,3,3,"250000-350000"
4233,"austin","Single Family",30.18151,-97.97749,0,FALSE,2013,2,10018,6,16,4,4,"350000-450000"
3008,"austin","Single Family",30.15166,-97.7458,0,FALSE,2011,1,6359,5.333333,15,2,3,"0-250000"
6706,"austin","Single Family",30.19498,-97.79059,0,FALSE,1972,0,9016,3.333333,13,2,3,"250000-350000"
6446,"austin","Single Family",30.22082,-97.78963,0,FALSE,1960,2,7797,4,12,2,3,"250000-350000"
2611,"austin","Single Family",30.43402,-97.79636,0,FALSE,1982,2,14374.8,8.666667,16,2,3,"650000+"
9802,"austin","Single Family",30.27465,-97.70451,0,FALSE,1962,0,7000,5.333333,14,2,3,"250000-350000"
13112,"austin","Single Family",30.21348,-97.81522,2,FALSE,1978,0,8712,4.666667,14,2,3,"250000-350000"
2138,"austin","Single Family",30.153,-97.78314,0,FALSE,2005,0,6534,5.333333,15,3,4,"250000-350000"
6075,"austin","Single Family",30.37559,-97.87939,2,TRUE,1998,1,13939.2,8.333333,17,4,4,"650000+"
5910,"austin","Single Family",30.16315,-97.73869,2,FALSE,2001,0,5749,3.666667,15,3,4,"0-250000"
6971,"austin","Single Family",30.19708,-97.81045,4,TRUE,1980,1,7405,4,13,2,3,"350000-450000"
14846,"austin","Single Family",30.33993,-97.75218,2,FALSE,1959,2,10890,6.666667,16,2,3,"350000-450000"
2627,"austin","Single Family",30.34576,-97.85976,2,FALSE,2018,0,10323,8,14,3,4,"650000+"
3614,"austin","Single Family",30.36309,-97.72157,0,TRUE,1965,4,6969,4,14,2,3,"350000-450000"
2957,"austin","Single Family",30.38778,-97.6972,2,FALSE,1982,2,7840,4,13,3,3,"350000-450000"
2634,"austin","Single Family",30.34997,-97.8547,4,FALSE,2001,0,44866.8,8,14,5,5,"650000+"
14003,"austin","Single Family",30.45888,-97.78403,0,FALSE,1997,0,6882,6,14,2,3,"250000-350000"
6789,"austin","Single Family",30.18728,-97.81222,2,FALSE,2001,0,7806,4,13,3,4,"350000-450000"
13723,"austin","Single Family",30.25526,-97.77007,1,FALSE,1950,3,6229,6.666667,16,2,2,"450000-650000"
9520,"austin","Single Family",30.29349,-97.71281,0,FALSE,1950,0,17424,6.666667,15,3,4,"650000+"
8054,"austin","Single Family",30.49196,-97.73669,2,FALSE,1999,0,4835,7.666667,16,3,4,"250000-350000"
6001,"austin","Single Family",30.36316,-97.90093,2,FALSE,2003,0,7274,8.666667,17,2,3,"350000-450000"
2704,"austin","Single Family",30.46052,-97.78792,0,FALSE,1982,0,8712,6,14,2,3,"250000-350000"
12051,"austin","Single Family",30.16568,-97.82677,0,FALSE,2010,0,9757,5,15,3,3,"250000-350000"
2699,"austin","Single Family",30.44131,-97.82323,2,TRUE,1990,0,11325.6,8,15,3,4,"450000-650000"
8066,"austin","Single Family",30.51063,-97.75382,3,FALSE,2006,0,14810.4,7.666667,16,4,4,"450000-650000"
10701,"austin","Single Family",30.22314,-97.77833,1,FALSE,1959,1,7187,3.333333,13,1,3,"250000-350000"
9058,"austin","Single Family",30.42517,-97.67895,0,FALSE,2001,0,9060,4.333333,13,3,3,"250000-350000"
1240,"austin","Single Family",30.33976,-97.81075,3,FALSE,1996,2,45302.4,9,15,6,5,"650000+"
2987,"austin","Single Family",30.15245,-97.74902,0,FALSE,2009,0,6316,5.333333,15,2,3,"250000-350000"
5139,"austin","Single Family",30.20366,-97.82081,0,FALSE,1977,0,7143,4.666667,14,2,3,"250000-350000"
10305,"austin","Single Family",30.19274,-97.73547,0,FALSE,1986,0,5749,3.666667,14,2,3,"250000-350000"
5115,"austin","Single Family",30.16731,-97.81962,2,FALSE,2013,0,4399,3.333333,14,3,3,"250000-350000"
13501,"austin","Single Family",30.21533,-97.80406,2,FALSE,1968,0,11325.6,4.666667,14,2,3,"350000-450000"
11546,"austin","Single Family",30.29632,-97.67828,1,FALSE,1965,0,8276,3,15,2,3,"350000-450000"
235,"austin","Single Family",30.43921,-97.7952,0,FALSE,1972,0,13068,8.666667,16,4,4,"450000-650000"
12881,"austin","Single Family",30.28077,-97.76563,0,FALSE,1928,0,6098,6,16,2,3,"250000-350000"
14481,"austin","Single Family",30.30724,-97.76828,0,FALSE,1970,0,14810.4,7,16,4,4,"650000+"
12861,"austin","Single Family",30.19328,-97.87907,0,FALSE,1997,0,11761.2,9,18,4,4,"650000+"
10569,"austin","Single Family",30.22729,-97.76786,2,FALSE,1958,1,7797,3,14,1,3,"450000-650000"
959,"del valle","Single Family",30.15642,-97.64745,0,FALSE,1996,1,6795,3,14,2,4,"0-250000"
1048,"austin","Single Family",30.36302,-97.84386,3,FALSE,2004,0,45302.4,7,16,4,4,"650000+"
14537,"austin","Vacant Land",30.32089,-97.78337,3,FALSE,2020,2,26136,9,15,5,5,"650000+"
14828,"austin","Single Family",30.33916,-97.74438,0,FALSE,1952,0,12196.8,6.666667,16,2,3,"450000-650000"
7312,"austin","Single Family",30.16778,-97.85143,2,FALSE,1988,1,8276,7.333333,17,3,4,"250000-350000"
9322,"austin","Single Family",30.26011,-97.731,1,FALSE,1920,2,6577,4.666667,14,1,2,"650000+"
10093,"austin","Single Family",30.26258,-97.71322,0,FALSE,1920,0,5227,4,11,1,2,"350000-450000"
13947,"austin","Single Family",30.24369,-97.76507,0,FALSE,1956,2,7013,4,12,2,3,"650000+"
10389,"austin","Single Family",30.19905,-97.74636,2,FALSE,1980,2,6403,3,12,2,3,"250000-350000"
6667,"austin","Single Family",30.19362,-97.83564,2,FALSE,1991,1,6098,6.666667,16,2,3,"250000-350000"
6539,"austin","Multiple Occupancy",30.2238,-97.80328,8,FALSE,1972,0,9496,4.666667,14,5,5,"450000-650000"
11898,"austin","Single Family",30.34041,-97.70683,0,FALSE,1962,0,7405,3.333333,13,1,3,"0-250000"
4227,"austin","Single Family",30.3493,-97.61034,2,FALSE,2000,0,8145,5,11,2,4,"0-250000"
13082,"austin","Single Family",30.22243,-97.86617,2,FALSE,1983,0,7187,6,17,2,3,"0-250000"
8296,"austin","Single Family",30.50794,-97.74841,0,FALSE,2002,2,8641,7.666667,16,2,4,"350000-450000"
5772,"austin","Single Family",30.37429,-97.89526,0,FALSE,1997,0,7840,8.666667,17,3,4,"350000-450000"
15010,"austin","Single Family",30.32506,-97.75023,0,TRUE,1951,0,20037.6,7,16,2,3,"650000+"
7543,"austin","Single Family",30.16859,-97.88847,2,FALSE,2015,2,6751,7.333333,17,4,5,"450000-650000"
5595,"austin","Single Family",30.13921,-97.7622,2,FALSE,2020,0,4800,5.333333,15,3,4,"250000-350000"
11225,"austin","Single Family",30.30986,-97.72034,2,FALSE,1954,0,7840,6.333333,16,3,3,"650000+"
5588,"austin","Single Family",30.3781,-97.90617,3,FALSE,2005,0,16117.2,8.333333,17,4,5,"650000+"
10975,"austin","Single Family",30.37264,-97.61594,0,FALSE,2007,1,4399,4.333333,12,3,4,"0-250000"
5374,"austin","Single Family",30.24985,-97.87907,0,FALSE,2010,2,13503.6,6,17,3,3,"450000-650000"
866,"austin","Single Family",30.17849,-97.69429,3,FALSE,2015,0,6621,3.666667,12,2,3,"350000-450000"
4539,"austin","Single Family",30.19942,-97.97813,8,FALSE,2004,2,17859.6,6,16,4,5,"450000-650000"
9705,"austin","Single Family",30.26781,-97.71301,0,FALSE,2018,0,7405,5.333333,14,3,4,"450000-650000"
3743,"austin","Single Family",30.45234,-97.75362,2,FALSE,1990,0,5227,5.666667,12,3,3,"250000-350000"
13136,"austin","Single Family",30.19076,-97.88816,4,FALSE,1992,2,10410,9,18,3,3,"450000-650000"
10121,"austin","Single Family",30.25415,-97.71397,2,FALSE,1940,0,6969,3.666667,10,1,2,"350000-450000"
3737,"austin","Single Family",30.42752,-97.77723,0,FALSE,1981,0,8407,9,16,2,4,"0-250000"
3422,"austin","Single Family",30.36714,-97.67383,0,FALSE,1970,0,10323,5,15,2,4,"350000-450000"
14129,"austin","Single Family",30.44639,-97.76826,2,FALSE,1983,0,7927,5.666667,12,2,4,"250000-350000"
2778,"austin","Single Family",30.37771,-97.75619,2,FALSE,1970,0,11325.6,7,17,3,5,"650000+"
14887,"austin","Single Family",30.34302,-97.7312,2,FALSE,2016,2,4486,7,16,3,3,"650000+"
10258,"austin","Single Family",30.23972,-97.69234,0,FALSE,1954,0,7230,3.333333,11,2,4,"250000-350000"
13819,"austin","Single Family",30.2442,-97.75984,0,FALSE,1950,0,6534,5,13,2,4,"650000+"
9609,"austin","Single Family",30.29232,-97.69992,2,FALSE,2009,1,2613,6.666667,15,3,3,"450000-650000"
7257,"austin","Single Family",30.13819,-97.79069,2,FALSE,1974,1,13503.6,5.333333,15,2,4,"350000-450000"
11579,"austin","Condo",30.30359,-97.67918,0,FALSE,1965,2,10000,3,15,2,2,"350000-450000"
10576,"austin","Single Family",30.21128,-97.76132,1,FALSE,2005,1,5662,2.666667,13,1,2,"250000-350000"
577,"austin","Single Family",30.36144,-97.83341,3,FALSE,2000,3,53143.2,7,16,4,4,"650000+"
9181,"austin","Single Family",30.42347,-97.67815,1,FALSE,2018,2,6500,4.333333,13,3,2,"350000-450000"
6415,"austin","Single Family",30.18955,-97.84299,2,FALSE,1994,1,9104,6.666667,16,3,4,"0-250000"
85,"pflugerville","Single Family",30.43101,-97.66204,2,FALSE,2011,0,7623,2.666667,14,3,5,"250000-350000"
10625,"austin","Single Family",30.23359,-97.77181,2,FALSE,2019,0,7448,3,14,3,4,"650000+"
14117,"austin","Single Family",30.45672,-97.78181,2,FALSE,1975,2,12196.8,5.333333,12,2,4,"250000-350000"
9893,"austin","Single Family",30.29228,-97.66873,0,FALSE,2007,0,5183,3,15,2,3,"250000-350000"
3224,"austin","Single Family",30.39163,-97.6909,0,FALSE,1978,0,12632.4,4,13,2,3,"350000-450000"
3448,"austin","Townhouse",30.36637,-97.69851,1,FALSE,1972,1,4237,4.333333,14,2,2,"0-250000"
789,"austin","Single Family",30.33587,-97.9188,3,FALSE,2018,0,14810.4,8.333333,17,5,4,"650000+"
1028,"austin","Single Family",30.33137,-97.87202,0,FALSE,1979,0,56628,8,14,4,4,"650000+"
10587,"austin","Single Family",30.23506,-97.77013,2,FALSE,2018,1,8407,3.666667,12,4,4,"650000+"
14641,"austin","Single Family",30.29559,-97.76394,3,FALSE,1947,0,7274,7,16,4,3,"650000+"
5828,"austin","Single Family",30.35057,-97.88772,0,FALSE,2011,1,19166.4,8.333333,17,5,5,"650000+"
8979,"austin","Single Family",30.45949,-97.68489,2,FALSE,1996,0,5183,5.666667,14,2,3,"250000-350000"
589,"austin","Single Family",30.44239,-97.7981,4,FALSE,1977,0,18730.8,8.666667,16,3,4,"450000-650000"
7568,"austin","Single Family",30.15718,-97.84787,0,FALSE,2001,0,18730.8,7.333333,17,4,5,"450000-650000"
2313,"austin","Single Family",30.3797,-97.90266,0,FALSE,2002,0,14374.8,8.333333,17,4,4,"450000-650000"
13434,"austin","Single Family",30.20453,-97.85664,2,FALSE,1998,0,8189,6.666667,16,3,4,"350000-450000"
9440,"austin","Single Family",30.23888,-97.74439,4,FALSE,1931,2,8276,4.333333,14,3,3,"650000+"
15059,"austin","Single Family",30.3269,-97.74809,0,FALSE,2007,0,6229,7,16,3,3,"650000+"
4531,"austin","Single Family",30.19722,-97.97517,3,TRUE,2009,0,17424,6,16,4,4,"450000-650000"
13523,"austin","Single Family",30.20686,-97.84682,2,FALSE,1985,0,6011,4.666667,14,2,3,"250000-350000"
2545,"austin","Single Family",30.29637,-97.87392,4,FALSE,2000,0,26136,5.666667,16,4,4,"650000+"
10286,"austin","Single Family",30.2618,-97.67067,2,FALSE,2009,2,10890,3,11,2,4,"450000-650000"
12657,"austin","Single Family",30.21012,-97.85591,2,FALSE,1992,1,7232,4.666667,14,3,3,"350000-450000"
10310,"austin","Single Family",30.19148,-97.74191,0,FALSE,1977,0,6625,3.666667,14,2,3,"250000-350000"
1098,"austin","Single Family",30.42997,-97.79575,2,TRUE,1987,1,10890,9,16,3,4,"450000-650000"
809,"austin","Single Family",30.34409,-97.8546,3,FALSE,2006,2,43560,8,14,4,5,"650000+"
6168,"austin","Single Family",30.25549,-97.83431,0,TRUE,1999,1,11325.6,5.666667,16,6,4,"650000+"
9161,"austin","Single Family",30.41972,-97.6917,4,TRUE,1979,3,8537,4.333333,13,2,3,"450000-650000"
12292,"austin","Single Family",30.16705,-97.79745,0,FALSE,2013,0,5706,3.333333,14,3,4,"250000-350000"
3324,"austin","Single Family",30.35882,-97.69618,1,FALSE,1966,1,7666,2.666667,14,1,3,"250000-350000"
1761,"austin","Condo",30.39305,-97.82674,2,FALSE,2013,2,6368,7,16,4,4,"350000-450000"
13823,"austin","Single Family",30.24506,-97.76022,2,FALSE,2012,0,5662,5,13,3,3,"650000+"
9171,"austin","Single Family",30.42271,-97.69324,0,FALSE,1977,0,7056,4.333333,13,2,3,"250000-350000"
4043,"austin","Single Family",30.19718,-97.69421,0,FALSE,2006,0,5880,4.333333,14,2,3,"0-250000"
9421,"austin","Single Family",30.23775,-97.73697,0,FALSE,1964,0,10410,4.333333,14,2,4,"450000-650000"
13052,"austin","Single Family",30.20802,-97.8527,2,TRUE,1986,2,6359,4.666667,14,2,3,"350000-450000"
1228,"austin","Single Family",30.37312,-97.80888,2,FALSE,1994,0,64468.8,7,16,4,4,"650000+"
12136,"austin","Single Family",30.16528,-97.82771,2,FALSE,2011,1,9757,5,15,3,3,"250000-350000"
14028,"austin","Single Family",30.45321,-97.76089,2,FALSE,1994,2,6708,5.666667,12,3,4,"450000-650000"
9077,"austin","Single Family",30.42278,-97.69379,0,FALSE,1977,0,8450,4.333333,13,3,3,"250000-350000"
11248,"austin","Single Family",30.31041,-97.6955,1,FALSE,1954,0,8703,5,15,1,3,"350000-450000"
4096,"austin","Single Family",30.22201,-97.6926,2,FALSE,2007,0,5052,4.333333,14,3,3,"250000-350000"
6044,"austin","Single Family",30.37355,-97.89329,2,FALSE,1997,0,7143,8.666667,17,3,4,"450000-650000"
5395,"austin","Single Family",30.24748,-97.87202,2,FALSE,2005,0,8973,6,17,3,4,"350000-450000"
9399,"austin","Condo",30.25479,-97.73254,1,FALSE,1930,0,3393,4.666667,14,2,3,"450000-650000"
11884,"austin","Single Family",30.33676,-97.70912,0,FALSE,1957,3,8189,3.333333,13,2,4,"350000-450000"
9902,"austin","Single Family",30.29084,-97.67702,2,FALSE,1998,1,7187,3,15,2,3,"350000-450000"
7953,"austin","Single Family",30.36234,-97.73412,0,FALSE,1967,0,7100,5.333333,13,2,3,"350000-450000"
8416,"austin","Single Family",30.48847,-97.74323,0,FALSE,1994,0,6882,7.666667,16,3,4,"350000-450000"
4258,"austin","Single Family",30.34818,-97.61727,0,FALSE,2012,0,4486,5,11,3,3,"250000-350000"
1316,"austin","Single Family",30.23748,-97.57866,2,FALSE,2006,1,4660,3,13,2,3,"0-250000"
830,"austin","Single Family",30.49164,-97.79547,0,FALSE,2010,0,6011,8.333333,16,2,3,"250000-350000"
9769,"austin","Single Family",30.26725,-97.70355,1,FALSE,1944,0,10410,5.333333,14,2,3,"350000-450000"
13952,"austin","Single Family",30.23867,-97.76514,3,FALSE,1951,4,7971,4,12,2,3,"650000+"
14958,"austin","Single Family",30.33768,-97.73752,0,FALSE,1955,0,8189,7,16,2,3,"450000-650000"
