"VID","date","year","month","day","power"
9462472,2015-01-04 04:15:00,2015,1,4,1.55
9462472,2015-01-04 04:30:00,2015,1,4,1.47
9462472,2015-01-04 04:45:00,2015,1,4,0.92
9462472,2015-01-04 05:00:00,2015,1,4,0.08
9462472,2015-01-04 05:15:00,2015,1,4,0.09
9462472,2015-01-04 05:30:00,2015,1,4,0.74
9462472,2015-01-04 05:45:00,2015,1,4,1.5
9462472,2015-01-04 06:00:00,2015,1,4,1.43
9462472,2015-01-04 06:15:00,2015,1,4,0.07
9462472,2015-01-04 06:30:00,2015,1,4,0.07
9462472,2015-01-04 06:45:00,2015,1,4,0.83
9462472,2015-01-04 07:00:00,2015,1,4,1.52
9462472,2015-01-04 07:15:00,2015,1,4,0.96
9462472,2015-01-04 07:30:00,2015,1,4,0.35
9462472,2015-01-04 07:45:00,2015,1,4,0.09
9462472,2015-01-04 08:00:00,2015,1,4,0.48
9462472,2015-01-04 08:15:00,2015,1,4,1.48
9462472,2015-01-04 08:30:00,2015,1,4,1.46
9462472,2015-01-04 08:45:00,2015,1,4,0.96
9462472,2015-01-04 09:00:00,2015,1,4,0.07
9462472,2015-01-04 09:15:00,2015,1,4,0.07
9462472,2015-01-04 09:30:00,2015,1,4,0.06
9462472,2015-01-04 09:45:00,2015,1,4,0.51
9462472,2015-01-04 10:00:00,2015,1,4,1.45
9462472,2015-01-04 10:15:00,2015,1,4,1.43
9462472,2015-01-04 10:30:00,2015,1,4,0.09
9462472,2015-01-04 10:45:00,2015,1,4,0.07
9462472,2015-01-04 11:00:00,2015,1,4,0.38
9462472,2015-01-04 11:15:00,2015,1,4,0.51
9462472,2015-01-04 11:30:00,2015,1,4,0.11
9462472,2015-01-04 11:45:00,2015,1,4,1.07
9462472,2015-01-04 12:00:00,2015,1,4,1.36
9462472,2015-01-04 12:15:00,2015,1,4,1.06
9462472,2015-01-04 12:30:00,2015,1,4,1.67
9462472,2015-01-04 12:45:00,2015,1,4,1.69
9462472,2015-01-04 13:00:00,2015,1,4,1.56
9462472,2015-01-04 13:15:00,2015,1,4,0.08
9462472,2015-01-04 13:30:00,2015,1,4,0.1
9462472,2015-01-04 13:45:00,2015,1,4,0.1
9462472,2015-01-04 14:00:00,2015,1,4,0.18
9462472,2015-01-04 14:15:00,2015,1,4,0.22
9462472,2015-01-04 14:30:00,2015,1,4,1.44
9462472,2015-01-04 14:45:00,2015,1,4,1.26
9462472,2015-01-04 15:00:00,2015,1,4,0.13
9462472,2015-01-04 15:15:00,2015,1,4,0.1
9462472,2015-01-04 15:30:00,2015,1,4,0.1
9462472,2015-01-04 15:45:00,2015,1,4,0.1
9462472,2015-01-04 16:00:00,2015,1,4,0.09
9462472,2015-01-04 16:15:00,2015,1,4,1.26
9462472,2015-01-04 16:30:00,2015,1,4,1.11
9462472,2015-01-04 16:45:00,2015,1,4,0.11
9462472,2015-01-04 17:00:00,2015,1,4,0.27
9462472,2015-01-04 17:15:00,2015,1,4,0.09
9462472,2015-01-04 17:30:00,2015,1,4,1.13
9462472,2015-01-04 17:45:00,2015,1,4,1.49
9462472,2015-01-04 18:00:00,2015,1,4,0.42
9462472,2015-01-04 18:15:00,2015,1,4,0.14
9462472,2015-01-04 18:30:00,2015,1,4,0.12
9462472,2015-01-04 18:45:00,2015,1,4,0.11
9462472,2015-01-04 19:00:00,2015,1,4,0.73
9462472,2015-01-04 19:15:00,2015,1,4,1.5
9462472,2015-01-04 19:30:00,2015,1,4,0.51
9462472,2015-01-04 19:45:00,2015,1,4,0.09
9462472,2015-01-04 20:00:00,2015,1,4,0.09
9462472,2015-01-04 20:15:00,2015,1,4,0.48
9462472,2015-01-04 20:30:00,2015,1,4,1.44
9462472,2015-01-04 20:45:00,2015,1,4,1.46
9462472,2015-01-04 21:00:00,2015,1,4,0.82
9462472,2015-01-04 21:15:00,2015,1,4,0.11
9462472,2015-01-04 21:30:00,2015,1,4,0.11
9462472,2015-01-04 21:45:00,2015,1,4,0.29
9462472,2015-01-04 22:00:00,2015,1,4,1.48
9462472,2015-01-04 22:15:00,2015,1,4,1.14
9462472,2015-01-04 22:30:00,2015,1,4,0.09
9462472,2015-01-04 22:45:00,2015,1,4,0.07
9462472,2015-01-04 23:00:00,2015,1,4,0.06
9462472,2015-01-04 23:15:00,2015,1,4,1.21
9462472,2015-01-04 23:30:00,2015,1,4,1.44
9462472,2015-01-04 23:45:00,2015,1,4,1.17
9462472,2015-01-05 00:00:00,2015,1,5,0.11
9462472,2015-01-05 00:15:00,2015,1,5,0.07
9462472,2015-01-05 00:30:00,2015,1,5,0.41
9462472,2015-01-05 00:45:00,2015,1,5,1.48
9462472,2015-01-05 01:00:00,2015,1,5,1.45
9462472,2015-01-05 01:15:00,2015,1,5,0.91
9462472,2015-01-05 01:30:00,2015,1,5,0.08
9462472,2015-01-05 01:45:00,2015,1,5,0.06
9462472,2015-01-05 02:00:00,2015,1,5,0.08
9462472,2015-01-05 02:15:00,2015,1,5,0.97
9462472,2015-01-05 02:30:00,2015,1,5,1.46
9462472,2015-01-05 02:45:00,2015,1,5,0.4
9462472,2015-01-05 03:00:00,2015,1,5,0.09
9462472,2015-01-05 03:15:00,2015,1,5,0.09
9462472,2015-01-05 03:30:00,2015,1,5,0.41
9462472,2015-01-05 03:45:00,2015,1,5,1.4
9462472,2015-01-05 04:00:00,2015,1,5,1.49
9462472,2015-01-05 04:15:00,2015,1,5,0.24
9462472,2015-01-05 04:30:00,2015,1,5,0.07
9462472,2015-01-05 04:45:00,2015,1,5,0.08
9462472,2015-01-05 05:00:00,2015,1,5,0.39
9462472,2015-01-05 05:15:00,2015,1,5,1.44
9462472,2015-01-05 05:30:00,2015,1,5,1.18
9462472,2015-01-05 05:45:00,2015,1,5,0.1
9462472,2015-01-05 06:00:00,2015,1,5,0.06
9462472,2015-01-05 06:15:00,2015,1,5,0.08
9462472,2015-01-05 06:30:00,2015,1,5,1.32
9462472,2015-01-05 06:45:00,2015,1,5,1.45
9462472,2015-01-05 07:00:00,2015,1,5,0.17
9462472,2015-01-05 07:15:00,2015,1,5,0.09
9462472,2015-01-05 07:30:00,2015,1,5,0.1
9462472,2015-01-05 07:45:00,2015,1,5,0.65
9462472,2015-01-05 08:00:00,2015,1,5,1.45
9462472,2015-01-05 08:15:00,2015,1,5,0.68
9462472,2015-01-05 08:30:00,2015,1,5,0.06
9462472,2015-01-05 08:45:00,2015,1,5,0.07
9462472,2015-01-05 09:00:00,2015,1,5,0.44
9462472,2015-01-05 09:15:00,2015,1,5,1.46
9462472,2015-01-05 09:30:00,2015,1,5,0.66
9462472,2015-01-05 09:45:00,2015,1,5,0.12
9462472,2015-01-05 10:00:00,2015,1,5,0.11
9462472,2015-01-05 10:15:00,2015,1,5,0.12
9462472,2015-01-05 10:30:00,2015,1,5,0.39
9462472,2015-01-05 10:45:00,2015,1,5,1.43
9462472,2015-01-05 11:00:00,2015,1,5,1.05
9462472,2015-01-05 11:15:00,2015,1,5,0.41
9462472,2015-01-05 11:30:00,2015,1,5,0.07
9462472,2015-01-05 11:45:00,2015,1,5,0.04
9462472,2015-01-05 12:00:00,2015,1,5,0.06
9462472,2015-01-05 12:15:00,2015,1,5,0.06
9462472,2015-01-05 12:30:00,2015,1,5,0.09
9462472,2015-01-05 12:45:00,2015,1,5,0.63
9462472,2015-01-05 13:00:00,2015,1,5,1.5
9462472,2015-01-05 13:15:00,2015,1,5,0.21
9462472,2015-01-05 13:30:00,2015,1,5,0.11
9462472,2015-01-05 13:45:00,2015,1,5,0.11
9462472,2015-01-05 14:00:00,2015,1,5,0.08
9462472,2015-01-05 14:15:00,2015,1,5,0.09
9462472,2015-01-05 14:30:00,2015,1,5,0.19
9462472,2015-01-05 14:45:00,2015,1,5,1.36
9462472,2015-01-05 15:00:00,2015,1,5,0.91
9462472,2015-01-05 15:15:00,2015,1,5,0.09
9462472,2015-01-05 15:30:00,2015,1,5,0.29
9462472,2015-01-05 15:45:00,2015,1,5,0.29
9462472,2015-01-05 16:00:00,2015,1,5,0.19
9462472,2015-01-05 16:15:00,2015,1,5,1.4
9462472,2015-01-05 16:30:00,2015,1,5,1.34
9462472,2015-01-05 16:45:00,2015,1,5,0.09
9462472,2015-01-05 17:00:00,2015,1,5,0.1
9462472,2015-01-05 17:15:00,2015,1,5,0.36
9462472,2015-01-05 17:30:00,2015,1,5,0.93
9462472,2015-01-05 17:45:00,2015,1,5,1.45
9462472,2015-01-05 18:00:00,2015,1,5,1.21
9462472,2015-01-05 18:15:00,2015,1,5,0.13
9462472,2015-01-05 18:30:00,2015,1,5,0.11
9462472,2015-01-05 18:45:00,2015,1,5,0.1
9462472,2015-01-05 19:00:00,2015,1,5,0.1
9462472,2015-01-05 19:15:00,2015,1,5,1.12
9462472,2015-01-05 19:30:00,2015,1,5,1.31
9462472,2015-01-05 19:45:00,2015,1,5,0.11
9462472,2015-01-05 20:00:00,2015,1,5,0.7
9462472,2015-01-05 20:15:00,2015,1,5,1.75
9462472,2015-01-05 20:30:00,2015,1,5,1.62
9462472,2015-01-05 20:45:00,2015,1,5,1.96
9462472,2015-01-05 21:00:00,2015,1,5,1.35
9462472,2015-01-05 21:15:00,2015,1,5,0.17
9462472,2015-01-05 21:30:00,2015,1,5,0.1
9462472,2015-01-05 21:45:00,2015,1,5,0.05
9462472,2015-01-05 22:00:00,2015,1,5,0.05
9462472,2015-01-05 22:15:00,2015,1,5,1.18
9462472,2015-01-05 22:30:00,2015,1,5,1.44
9462472,2015-01-05 22:45:00,2015,1,5,0.41
9462472,2015-01-05 23:00:00,2015,1,5,0.1
9462472,2015-01-05 23:15:00,2015,1,5,0.08
9462472,2015-01-05 23:30:00,2015,1,5,0.49
9462472,2015-01-05 23:45:00,2015,1,5,1.42
9462472,2015-01-06 00:00:00,2015,1,6,0.72
9462472,2015-01-06 00:15:00,2015,1,6,0.06
9462472,2015-01-06 00:30:00,2015,1,6,0.07
9462472,2015-01-06 00:45:00,2015,1,6,0.06
9462472,2015-01-06 01:00:00,2015,1,6,1.28
9462472,2015-01-06 01:15:00,2015,1,6,1.42
9462472,2015-01-06 01:30:00,2015,1,6,0.5
9462472,2015-01-06 01:45:00,2015,1,6,0.09
9462472,2015-01-06 02:00:00,2015,1,6,0.08
9462472,2015-01-06 02:15:00,2015,1,6,0.28
9462472,2015-01-06 02:30:00,2015,1,6,1.4
9462472,2015-01-06 02:45:00,2015,1,6,1.01
9462472,2015-01-06 03:00:00,2015,1,6,0.07
9462472,2015-01-06 03:15:00,2015,1,6,0.07
9462472,2015-01-06 03:30:00,2015,1,6,0.07
9462472,2015-01-06 03:45:00,2015,1,6,1.03
9462472,2015-01-06 04:00:00,2015,1,6,1.45
9462472,2015-01-06 04:15:00,2015,1,6,0.71
9462472,2015-01-06 04:30:00,2015,1,6,0.09
9462472,2015-01-06 04:45:00,2015,1,6,0.09
9462472,2015-01-06 05:00:00,2015,1,6,0.1
9462472,2015-01-06 05:15:00,2015,1,6,1.39
9462472,2015-01-06 05:30:00,2015,1,6,1.49
9462472,2015-01-06 05:45:00,2015,1,6,0.21
9462472,2015-01-06 06:00:00,2015,1,6,0.06
9462472,2015-01-06 06:15:00,2015,1,6,0.06
9462472,2015-01-06 06:30:00,2015,1,6,0.08
9462472,2015-01-06 06:45:00,2015,1,6,1.55
9462472,2015-01-06 07:00:00,2015,1,6,1.33
9462472,2015-01-06 07:15:00,2015,1,6,0.1
9462472,2015-01-06 07:30:00,2015,1,6,0.07
9462472,2015-01-06 07:45:00,2015,1,6,0.08
9462472,2015-01-06 08:00:00,2015,1,6,0.96
9462472,2015-01-06 08:15:00,2015,1,6,1.46
9462472,2015-01-06 08:30:00,2015,1,6,0.3
9462472,2015-01-06 08:45:00,2015,1,6,0.09
9462472,2015-01-06 09:00:00,2015,1,6,0.1
9462472,2015-01-06 09:15:00,2015,1,6,1.17
9462472,2015-01-06 09:30:00,2015,1,6,1.49
9462472,2015-01-06 09:45:00,2015,1,6,0.15
9462472,2015-01-06 10:00:00,2015,1,6,0.09
9462472,2015-01-06 10:15:00,2015,1,6,0.07
9462472,2015-01-06 10:30:00,2015,1,6,0.79
9462472,2015-01-06 10:45:00,2015,1,6,1.61
9462472,2015-01-06 11:00:00,2015,1,6,0.99
9462472,2015-01-06 11:15:00,2015,1,6,0.1
9462472,2015-01-06 11:30:00,2015,1,6,0.49
9462472,2015-01-06 11:45:00,2015,1,6,0.12
9462472,2015-01-06 12:00:00,2015,1,6,1.27
9462472,2015-01-06 12:15:00,2015,1,6,1.14
9462472,2015-01-06 12:30:00,2015,1,6,0.09
9462472,2015-01-06 12:45:00,2015,1,6,0.11
9462472,2015-01-06 13:00:00,2015,1,6,0.05
9462472,2015-01-06 13:15:00,2015,1,6,0.07
9462472,2015-01-06 13:30:00,2015,1,6,1.05
9462472,2015-01-06 13:45:00,2015,1,6,1.48
9462472,2015-01-06 14:00:00,2015,1,6,0.42
9462472,2015-01-06 14:15:00,2015,1,6,0.16
9462472,2015-01-06 14:30:00,2015,1,6,0.06
9462472,2015-01-06 14:45:00,2015,1,6,0.06
9462472,2015-01-06 15:00:00,2015,1,6,0.57
9462472,2015-01-06 15:15:00,2015,1,6,1.47
9462472,2015-01-06 15:30:00,2015,1,6,0.44
9462472,2015-01-06 15:45:00,2015,1,6,0.09
9462472,2015-01-06 16:00:00,2015,1,6,0.09
9462472,2015-01-06 16:15:00,2015,1,6,0.06
9462472,2015-01-06 16:30:00,2015,1,6,0.65
9462472,2015-01-06 16:45:00,2015,1,6,1.55
9462472,2015-01-06 17:00:00,2015,1,6,1.28
9462472,2015-01-06 17:15:00,2015,1,6,0.13
9462472,2015-01-06 17:30:00,2015,1,6,0.21
9462472,2015-01-06 17:45:00,2015,1,6,0.11
9462472,2015-01-06 18:00:00,2015,1,6,0.45
9462472,2015-01-06 18:15:00,2015,1,6,1.51
9462472,2015-01-06 18:30:00,2015,1,6,0.79
9462472,2015-01-06 18:45:00,2015,1,6,0.15
9462472,2015-01-06 19:00:00,2015,1,6,0.13
9462472,2015-01-06 19:15:00,2015,1,6,0.12
9462472,2015-01-06 19:30:00,2015,1,6,1.24
9462472,2015-01-06 19:45:00,2015,1,6,1.5
9462472,2015-01-06 20:00:00,2015,1,6,0.24
9462472,2015-01-06 20:15:00,2015,1,6,0.12
9462472,2015-01-06 20:30:00,2015,1,6,0.12
9462472,2015-01-06 20:45:00,2015,1,6,1
9462472,2015-01-06 21:00:00,2015,1,6,1.52
9462472,2015-01-06 21:15:00,2015,1,6,0.21
9462472,2015-01-06 21:30:00,2015,1,6,0.08
9462472,2015-01-06 21:45:00,2015,1,6,0.09
9462472,2015-01-06 22:00:00,2015,1,6,0.21
9462472,2015-01-06 22:15:00,2015,1,6,1.41
9462472,2015-01-06 22:30:00,2015,1,6,1.16
9462472,2015-01-06 22:45:00,2015,1,6,0.08
9462472,2015-01-06 23:00:00,2015,1,6,0.07
9462472,2015-01-06 23:15:00,2015,1,6,0.39
9462472,2015-01-06 23:30:00,2015,1,6,1.45
9462472,2015-01-06 23:45:00,2015,1,6,0.82
9462472,2015-01-07 00:00:00,2015,1,7,0.08
9462472,2015-01-07 00:15:00,2015,1,7,0.1
9462472,2015-01-07 00:30:00,2015,1,7,0.07
9462472,2015-01-07 00:45:00,2015,1,7,1.2
9462472,2015-01-07 01:00:00,2015,1,7,1.45
9462472,2015-01-07 01:15:00,2015,1,7,0.19
9462472,2015-01-07 01:30:00,2015,1,7,0.1
9462472,2015-01-07 01:45:00,2015,1,7,0.43
9462472,2015-01-07 02:00:00,2015,1,7,1.44
9462472,2015-01-07 02:15:00,2015,1,7,1.05
9462472,2015-01-07 02:30:00,2015,1,7,0.08
9462472,2015-01-07 02:45:00,2015,1,7,0.1
9462472,2015-01-07 03:00:00,2015,1,7,0.08
9462472,2015-01-07 03:15:00,2015,1,7,1.12
9462472,2015-01-07 03:30:00,2015,1,7,1.44
9462472,2015-01-07 03:45:00,2015,1,7,1.37
9462472,2015-01-07 04:00:00,2015,1,7,0.09
9462472,2015-01-07 04:15:00,2015,1,7,0.1
9462472,2015-01-07 04:30:00,2015,1,7,0.09
9462472,2015-01-07 04:45:00,2015,1,7,0.98
9462472,2015-01-07 05:00:00,2015,1,7,1.5
9462472,2015-01-07 05:15:00,2015,1,7,0.65
9462472,2015-01-07 05:30:00,2015,1,7,1.47
9462472,2015-01-07 05:45:00,2015,1,7,1.79
9462472,2015-01-07 06:00:00,2015,1,7,1.77
9462472,2015-01-07 06:15:00,2015,1,7,1.53
9462472,2015-01-07 06:30:00,2015,1,7,0.37
9462472,2015-01-07 06:45:00,2015,1,7,0.05
9462472,2015-01-07 07:00:00,2015,1,7,0.06
9462472,2015-01-07 07:15:00,2015,1,7,0.84
9462472,2015-01-07 07:30:00,2015,1,7,1.74
9462472,2015-01-07 07:45:00,2015,1,7,0.64
9462472,2015-01-07 08:00:00,2015,1,7,0.09
9462472,2015-01-07 08:15:00,2015,1,7,0.08
9462472,2015-01-07 08:30:00,2015,1,7,0.44
9462472,2015-01-07 08:45:00,2015,1,7,1.43
9462472,2015-01-07 09:00:00,2015,1,7,1.46
9462472,2015-01-07 09:15:00,2015,1,7,0.68
9462472,2015-01-07 09:30:00,2015,1,7,0.13
9462472,2015-01-07 09:45:00,2015,1,7,0.1
9462472,2015-01-07 10:00:00,2015,1,7,0.12
9462472,2015-01-07 10:15:00,2015,1,7,1.03
9462472,2015-01-07 10:30:00,2015,1,7,1.52
9462472,2015-01-07 10:45:00,2015,1,7,0.17
9462472,2015-01-07 11:00:00,2015,1,7,0.51
9462472,2015-01-07 11:15:00,2015,1,7,0.18
9462472,2015-01-07 11:30:00,2015,1,7,0.06
9462472,2015-01-07 11:45:00,2015,1,7,0.06
9462472,2015-01-07 12:00:00,2015,1,7,0.57
9462472,2015-01-07 12:15:00,2015,1,7,1.37
9462472,2015-01-07 12:30:00,2015,1,7,1.03
9462472,2015-01-07 12:45:00,2015,1,7,0.14
9462472,2015-01-07 13:00:00,2015,1,7,0.05
9462472,2015-01-07 13:15:00,2015,1,7,0.06
9462472,2015-01-07 13:30:00,2015,1,7,0.06
9462472,2015-01-07 13:45:00,2015,1,7,0.1
9462472,2015-01-07 14:00:00,2015,1,7,1.04
9462472,2015-01-07 14:15:00,2015,1,7,1.69
9462472,2015-01-07 14:30:00,2015,1,7,0.09
9462472,2015-01-07 14:45:00,2015,1,7,0.09
9462472,2015-01-07 15:00:00,2015,1,7,0.07
9462472,2015-01-07 15:15:00,2015,1,7,0.03
9462472,2015-01-07 15:30:00,2015,1,7,0.8
9462472,2015-01-07 15:45:00,2015,1,7,1.69
9462472,2015-01-07 16:00:00,2015,1,7,1.33
9462472,2015-01-07 16:15:00,2015,1,7,0.14
9462472,2015-01-07 16:30:00,2015,1,7,0.16
9462472,2015-01-07 16:45:00,2015,1,7,0.21
9462472,2015-01-07 17:00:00,2015,1,7,1.33
9462472,2015-01-07 17:15:00,2015,1,7,1.5
9462472,2015-01-07 17:30:00,2015,1,7,0.32
9462472,2015-01-07 17:45:00,2015,1,7,0.3
9462472,2015-01-07 18:00:00,2015,1,7,0.82
9462472,2015-01-07 18:15:00,2015,1,7,0.83
9462472,2015-01-07 18:30:00,2015,1,7,1.46
9462472,2015-01-07 18:45:00,2015,1,7,1.01
9462472,2015-01-07 19:00:00,2015,1,7,0.15
9462472,2015-01-07 19:15:00,2015,1,7,0.12
9462472,2015-01-07 19:30:00,2015,1,7,0.12
9462472,2015-01-07 19:45:00,2015,1,7,1.34
9462472,2015-01-07 20:00:00,2015,1,7,1.52
9462472,2015-01-07 20:15:00,2015,1,7,0.52
9462472,2015-01-07 20:30:00,2015,1,7,0.14
9462472,2015-01-07 20:45:00,2015,1,7,0.13
9462472,2015-01-07 21:00:00,2015,1,7,0.16
9462472,2015-01-07 21:15:00,2015,1,7,1.25
9462472,2015-01-07 21:30:00,2015,1,7,1.58
9462472,2015-01-07 21:45:00,2015,1,7,0.53
9462472,2015-01-07 22:00:00,2015,1,7,0.08
9462472,2015-01-07 22:15:00,2015,1,7,0.08
9462472,2015-01-07 22:30:00,2015,1,7,0.27
9462472,2015-01-07 22:45:00,2015,1,7,1.42
9462472,2015-01-07 23:00:00,2015,1,7,1.44
9462472,2015-01-07 23:15:00,2015,1,7,0.76
9462472,2015-01-07 23:30:00,2015,1,7,0.09
9462472,2015-01-07 23:45:00,2015,1,7,0.09
3145361,2015-01-01 00:00:00,2015,1,1,0.2
3145361,2015-01-01 00:15:00,2015,1,1,0.13
3145361,2015-01-01 00:30:00,2015,1,1,0.11
3145361,2015-01-01 00:45:00,2015,1,1,0.11
3145361,2015-01-01 01:00:00,2015,1,1,0.12
3145361,2015-01-01 01:15:00,2015,1,1,0.13
3145361,2015-01-01 01:30:00,2015,1,1,0.12
3145361,2015-01-01 01:45:00,2015,1,1,0.1
3145361,2015-01-01 02:00:00,2015,1,1,0.12
3145361,2015-01-01 02:15:00,2015,1,1,0.12
3145361,2015-01-01 02:30:00,2015,1,1,0.12
3145361,2015-01-01 02:45:00,2015,1,1,0.11
3145361,2015-01-01 03:00:00,2015,1,1,0.17
3145361,2015-01-01 03:15:00,2015,1,1,0.14
3145361,2015-01-01 03:30:00,2015,1,1,0.13
3145361,2015-01-01 03:45:00,2015,1,1,0.09
3145361,2015-01-01 04:00:00,2015,1,1,0.09
3145361,2015-01-01 04:15:00,2015,1,1,0.2
3145361,2015-01-01 04:30:00,2015,1,1,0.98
3145361,2015-01-01 04:45:00,2015,1,1,0.46
3145361,2015-01-01 05:00:00,2015,1,1,0.08
3145361,2015-01-01 05:15:00,2015,1,1,0.16
3145361,2015-01-01 05:30:00,2015,1,1,0.97
3145361,2015-01-01 05:45:00,2015,1,1,1.05
3145361,2015-01-01 06:00:00,2015,1,1,1.1
3145361,2015-01-01 06:15:00,2015,1,1,0.29
3145361,2015-01-01 06:30:00,2015,1,1,0.43
3145361,2015-01-01 06:45:00,2015,1,1,0.09
3145361,2015-01-01 07:00:00,2015,1,1,0.08
3145361,2015-01-01 07:15:00,2015,1,1,0.77
3145361,2015-01-01 07:30:00,2015,1,1,1.35
3145361,2015-01-01 07:45:00,2015,1,1,1.35
3145361,2015-01-01 08:00:00,2015,1,1,0.61
3145361,2015-01-01 08:15:00,2015,1,1,0.03
3145361,2015-01-01 08:30:00,2015,1,1,0.03
3145361,2015-01-01 08:45:00,2015,1,1,1.14
3145361,2015-01-01 09:00:00,2015,1,1,1.3
3145361,2015-01-01 09:15:00,2015,1,1,0.52
3145361,2015-01-01 09:30:00,2015,1,1,0.44
3145361,2015-01-01 09:45:00,2015,1,1,0.69
3145361,2015-01-01 10:00:00,2015,1,1,1.75
3145361,2015-01-01 10:15:00,2015,1,1,0.14
3145361,2015-01-01 10:30:00,2015,1,1,0.01
3145361,2015-01-01 10:45:00,2015,1,1,0.01
3145361,2015-01-01 11:00:00,2015,1,1,0.14
3145361,2015-01-01 11:15:00,2015,1,1,0.01
3145361,2015-01-01 11:30:00,2015,1,1,0.01
3145361,2015-01-01 11:45:00,2015,1,1,0.01
3145361,2015-01-01 12:00:00,2015,1,1,0.15
3145361,2015-01-01 12:15:00,2015,1,1,1.51
3145361,2015-01-01 12:30:00,2015,1,1,1.41
3145361,2015-01-01 12:45:00,2015,1,1,0.4
3145361,2015-01-01 13:00:00,2015,1,1,0.01
3145361,2015-01-01 13:15:00,2015,1,1,0.01
3145361,2015-01-01 13:30:00,2015,1,1,1.17
3145361,2015-01-01 13:45:00,2015,1,1,1.52
3145361,2015-01-01 14:00:00,2015,1,1,1.57
3145361,2015-01-01 14:15:00,2015,1,1,1.61
3145361,2015-01-01 14:30:00,2015,1,1,0.34
3145361,2015-01-01 14:45:00,2015,1,1,0.04
3145361,2015-01-01 15:00:00,2015,1,1,0.62
3145361,2015-01-01 15:15:00,2015,1,1,1.69
3145361,2015-01-01 15:30:00,2015,1,1,1.8
3145361,2015-01-01 15:45:00,2015,1,1,1.62
3145361,2015-01-01 16:00:00,2015,1,1,1.15
3145361,2015-01-01 16:15:00,2015,1,1,0.05
3145361,2015-01-01 16:30:00,2015,1,1,0.03
3145361,2015-01-01 16:45:00,2015,1,1,0.03
3145361,2015-01-01 17:00:00,2015,1,1,0.06
3145361,2015-01-01 17:15:00,2015,1,1,0.06
3145361,2015-01-01 17:30:00,2015,1,1,0.12
3145361,2015-01-01 17:45:00,2015,1,1,0.06
3145361,2015-01-01 18:00:00,2015,1,1,0.12
3145361,2015-01-01 18:15:00,2015,1,1,0.33
3145361,2015-01-01 18:30:00,2015,1,1,0.1
3145361,2015-01-01 18:45:00,2015,1,1,0.06
3145361,2015-01-01 19:00:00,2015,1,1,0.09
3145361,2015-01-01 19:15:00,2015,1,1,0.89
3145361,2015-01-01 19:30:00,2015,1,1,1.43
3145361,2015-01-01 19:45:00,2015,1,1,0.88
3145361,2015-01-01 20:00:00,2015,1,1,0.17
3145361,2015-01-01 20:15:00,2015,1,1,0.12
3145361,2015-01-01 20:30:00,2015,1,1,0.14
3145361,2015-01-01 20:45:00,2015,1,1,0.12
3145361,2015-01-01 21:00:00,2015,1,1,0.1
3145361,2015-01-01 21:15:00,2015,1,1,0.11
3145361,2015-01-01 21:30:00,2015,1,1,0.09
3145361,2015-01-01 21:45:00,2015,1,1,0.97
3145361,2015-01-01 22:00:00,2015,1,1,0.79
3145361,2015-01-01 22:15:00,2015,1,1,0.06
3145361,2015-01-01 22:30:00,2015,1,1,0.03
3145361,2015-01-01 22:45:00,2015,1,1,0.05
3145361,2015-01-01 23:00:00,2015,1,1,0.03
3145361,2015-01-01 23:15:00,2015,1,1,0.06
3145361,2015-01-01 23:30:00,2015,1,1,0.02
3145361,2015-01-01 23:45:00,2015,1,1,0.03
3145361,2015-01-02 00:00:00,2015,1,2,0.05
3145361,2015-01-02 00:15:00,2015,1,2,0.05
3145361,2015-01-02 00:30:00,2015,1,2,0.03
3145361,2015-01-02 00:45:00,2015,1,2,0.02
3145361,2015-01-02 01:00:00,2015,1,2,0.04
3145361,2015-01-02 01:15:00,2015,1,2,0.06
3145361,2015-01-02 01:30:00,2015,1,2,0.04
3145361,2015-01-02 01:45:00,2015,1,2,0.02
3145361,2015-01-02 02:00:00,2015,1,2,0.02
3145361,2015-01-02 02:15:00,2015,1,2,0.06
3145361,2015-01-02 02:30:00,2015,1,2,0.05
3145361,2015-01-02 02:45:00,2015,1,2,0.03
3145361,2015-01-02 03:00:00,2015,1,2,0.02
3145361,2015-01-02 03:15:00,2015,1,2,0.04
3145361,2015-01-02 03:30:00,2015,1,2,0.09
3145361,2015-01-02 03:45:00,2015,1,2,0.03
3145361,2015-01-02 04:00:00,2015,1,2,0.04
3145361,2015-01-02 04:15:00,2015,1,2,0.04
3145361,2015-01-02 04:30:00,2015,1,2,0.07
3145361,2015-01-02 04:45:00,2015,1,2,0.06
3145361,2015-01-02 05:00:00,2015,1,2,0.04
3145361,2015-01-02 05:15:00,2015,1,2,0.09
3145361,2015-01-02 05:30:00,2015,1,2,0.89
3145361,2015-01-02 05:45:00,2015,1,2,0.95
3145361,2015-01-02 06:00:00,2015,1,2,1.17
3145361,2015-01-02 06:15:00,2015,1,2,0.31
3145361,2015-01-02 06:30:00,2015,1,2,0.43
3145361,2015-01-02 06:45:00,2015,1,2,0.1
3145361,2015-01-02 07:00:00,2015,1,2,0.12
3145361,2015-01-02 07:15:00,2015,1,2,0.67
3145361,2015-01-02 07:30:00,2015,1,2,1.2
3145361,2015-01-02 07:45:00,2015,1,2,1.17
3145361,2015-01-02 08:00:00,2015,1,2,1.35
3145361,2015-01-02 08:15:00,2015,1,2,1.06
3145361,2015-01-02 08:30:00,2015,1,2,0.03
3145361,2015-01-02 08:45:00,2015,1,2,0.05
